Timestamp,NH3
2025-01-22 00:01:25,185.27395100023463
2025-01-22 00:01:26,198.73991701546262
2025-01-22 00:01:27,193.1655096003308
2025-01-22 00:01:28,185.00786260759833
2025-01-22 00:01:29,194.9187992863151
2025-01-22 00:01:30,190.96412786777287
2025-01-22 00:01:31,199.24583528892032
2025-01-22 00:01:32,183.3707210173873
2025-01-22 00:01:33,186.9282154119469
2025-01-22 00:01:34,186.31584401604712
2025-01-22 00:01:35,176.13524618054686
2025-01-22 00:01:36,192.85544867367005
2025-01-22 00:01:37,192.5222580363726
2025-01-22 00:01:38,190.09027729345186
2025-01-22 00:01:39,187.8126220468268
2025-01-22 00:01:40,176.59271649202392
2025-01-22 00:01:41,186.0446814205186
2025-01-22 00:01:42,186.78518652186193
2025-01-22 00:01:43,182.41838244035347
2025-01-22 00:01:44,188.50913834546682
2025-01-22 00:01:45,193.8810141560943
2025-01-22 00:01:46,207.96438649918034
2025-01-22 00:01:47,191.70054191550523
2025-01-22 00:01:48,192.48895435681538
2025-01-22 00:01:49,189.33429741884495
2025-01-22 00:01:50,171.8093626881637
2025-01-22 00:01:51,189.7897517133101
2025-01-22 00:01:52,190.61400133734426
2025-01-22 00:01:53,213.44762334524304
2025-01-22 00:01:54,188.21385866637783
2025-01-22 00:01:55,192.9070171061169
2025-01-22 00:01:56,189.7118546298605
2025-01-22 00:01:57,178.9368114002169
2025-01-22 00:01:58,200.90088767994484
2025-01-22 00:01:59,197.18661996634503
2025-01-22 00:02:00,197.55814115206414
2025-01-22 00:02:01,181.40061241267153
2025-01-22 00:02:02,203.37115879088762
2025-01-22 00:02:03,176.72118162593418
2025-01-22 00:02:04,195.6180544560608
2025-01-22 00:02:05,210.85558311480895
2025-01-22 00:02:06,180.62952899454228
2025-01-22 00:02:07,184.66067995188462
2025-01-22 00:02:08,190.98858448226312
2025-01-22 00:02:09,185.2576206178436
2025-01-22 00:02:10,175.30715393690454
2025-01-22 00:02:11,190.69317997270878
2025-01-22 00:02:12,179.94758920808235
2025-01-22 00:02:13,194.5418040626169
2025-01-22 00:02:14,181.30524208693757
2025-01-22 00:02:15,204.76929638933441
2025-01-22 00:02:16,182.5991498750998
2025-01-22 00:02:17,186.98143307484887
2025-01-22 00:02:18,197.77179808936017
2025-01-22 00:02:19,178.34591212792324
2025-01-22 00:02:20,192.20303230194304
2025-01-22 00:02:21,202.462269622763
2025-01-22 00:02:22,174.76724736623945
2025-01-22 00:02:23,191.79609531088187
2025-01-22 00:02:24,192.51111705206398
2025-01-22 00:02:25,197.47063574127634
2025-01-22 00:02:26,178.28807869398102
2025-01-22 00:02:27,177.49459855999336
2025-01-22 00:02:28,195.00122162580604
2025-01-22 00:02:29,192.86366223905364
2025-01-22 00:02:30,582.0883355392934
2025-01-22 00:02:31,193.33366893732492
2025-01-22 00:02:32,183.58003647104317
2025-01-22 00:02:33,192.24858303854296
2025-01-22 00:02:34,192.82648818493047
2025-01-22 00:02:35,183.25386130285492
2025-01-22 00:02:36,207.77043574724098
2025-01-22 00:02:37,194.54408922153218
2025-01-22 00:02:38,178.7218223727681
2025-01-22 00:02:39,196.28031662517134
2025-01-22 00:02:40,180.7801812641985
2025-01-22 00:02:41,197.52063316270886
2025-01-22 00:02:42,201.05076182000107
2025-01-22 00:02:43,182.24349610940007
2025-01-22 00:02:44,199.19577012405458
2025-01-22 00:02:45,193.96396801955882
2025-01-22 00:02:46,197.85297385154587
2025-01-22 00:02:47,208.06517588271586
2025-01-22 00:02:48,187.709990197865
2025-01-22 00:02:49,182.87962411757522
2025-01-22 00:02:50,181.58944757590433
2025-01-22 00:02:51,182.28979058203012
2025-01-22 00:02:52,189.3090618433475
2025-01-22 00:02:53,193.2833436681792
2025-01-22 00:02:54,192.67082813561444
2025-01-22 00:02:55,197.9016538762113
2025-01-22 00:02:56,190.1652338711572
2025-01-22 00:02:57,203.85329233397903
2025-01-22 00:02:58,187.52689721964995
2025-01-22 00:02:59,215.88896590821992
2025-01-22 00:03:00,195.98683276636507
2025-01-22 00:03:01,181.89690531734752
2025-01-22 00:03:02,179.8659778540956
2025-01-22 00:03:03,194.62618242618657
2025-01-22 00:03:04,187.9183265413293
2025-01-22 00:03:05,196.82618178160115
2025-01-22 00:03:06,194.53843266545948
2025-01-22 00:03:07,189.34966231892895
2025-01-22 00:03:08,181.9953833844498
2025-01-22 00:03:09,175.64748255424433
2025-01-22 00:03:10,185.79886601846704
2025-01-22 00:03:11,198.1792624544884
2025-01-22 00:03:12,192.07602563142092
2025-01-22 00:03:13,178.20457373136028
2025-01-22 00:03:14,191.6872685774621
2025-01-22 00:03:15,193.7030070749743
2025-01-22 00:03:16,181.64320080509847
2025-01-22 00:03:17,191.5023977338724
2025-01-22 00:03:18,190.5947929544641
2025-01-22 00:03:19,179.18108851444836
2025-01-22 00:03:20,193.44141450619003
2025-01-22 00:03:21,195.37031071875836
2025-01-22 00:03:22,200.33293316197313
2025-01-22 00:03:23,200.05500487796047
2025-01-22 00:03:24,176.95095813215642
2025-01-22 00:03:25,181.1303960775927
2025-01-22 00:03:26,194.93559739516428
2025-01-22 00:03:27,194.92372628622334
2025-01-22 00:03:28,194.93571540247635
2025-01-22 00:03:29,226.6506687448598
2025-01-22 00:03:30,195.4663386351615
2025-01-22 00:03:31,200.8319293966246
2025-01-22 00:03:32,199.10669410911757
2025-01-22 00:03:33,196.2312634699318
2025-01-22 00:03:34,187.0459738128009
2025-01-22 00:03:35,197.25347841701685
2025-01-22 00:03:36,182.69823835088786
2025-01-22 00:03:37,187.79141839848864
2025-01-22 00:03:38,185.4297233811668
2025-01-22 00:03:39,190.81966378254324
2025-01-22 00:03:40,212.0357699465698
2025-01-22 00:03:41,172.29877726508835
2025-01-22 00:03:42,196.56259107329012
2025-01-22 00:03:43,174.7175264111532
2025-01-22 00:03:44,185.55735235807674
2025-01-22 00:03:45,200.388989319846
2025-01-22 00:03:46,190.6524829658949
2025-01-22 00:03:47,179.80086691218267
2025-01-22 00:03:48,183.24481255114193
2025-01-22 00:03:49,196.49928399215332
2025-01-22 00:03:50,183.10168339004326
2025-01-22 00:03:51,192.0984965925908
2025-01-22 00:03:52,190.47471626750036
2025-01-22 00:03:53,183.85012727268088
2025-01-22 00:03:54,210.41362656770542
2025-01-22 00:03:55,196.06524087473775
2025-01-22 00:03:56,170.79861293553378
2025-01-22 00:03:57,191.81339343976603
2025-01-22 00:03:58,183.7533379272881
2025-01-22 00:03:59,198.14158232321773
2025-01-22 00:04:00,182.5110898197496
2025-01-22 00:04:01,188.95145344151135
2025-01-22 00:04:02,194.84012056256947
2025-01-22 00:04:03,198.2681677558841
2025-01-22 00:04:04,178.63637098398388
2025-01-22 00:04:05,186.86322980846666
2025-01-22 00:04:06,185.5287183457017
2025-01-22 00:04:07,183.8336992617292
2025-01-22 00:04:08,206.8171840624676
2025-01-22 00:04:09,193.88985921079473
2025-01-22 00:04:10,178.0606629937339
2025-01-22 00:04:11,198.76329052167958
2025-01-22 00:04:12,210.20659617518425
2025-01-22 00:04:13,199.85226088360673
2025-01-22 00:04:14,175.60450708481486
2025-01-22 00:04:15,185.4404557476365
2025-01-22 00:04:16,202.07998551399265
2025-01-22 00:04:17,183.31735377885477
2025-01-22 00:04:18,194.25889847893953
2025-01-22 00:04:19,197.40232698231125
2025-01-22 00:04:20,181.2339171858668
2025-01-22 00:04:21,189.47607383704542
2025-01-22 00:04:22,159.24289283924722
2025-01-22 00:04:23,180.30787092957618
2025-01-22 00:04:24,187.64176489530547
2025-01-22 00:04:25,178.18514763902252
2025-01-22 00:04:26,205.5529988471517
2025-01-22 00:04:27,176.452364662375
2025-01-22 00:04:28,185.86034892677816
2025-01-22 00:04:29,191.2839968017407
2025-01-22 00:04:30,203.73678929023754
2025-01-22 00:04:31,176.39800539218876
2025-01-22 00:04:32,201.09416898698493
2025-01-22 00:04:33,190.13892420654184
2025-01-22 00:04:34,180.71531071597175
2025-01-22 00:04:35,194.43263502904546
2025-01-22 00:04:36,191.9331708325623
2025-01-22 00:04:37,184.33837734768014
2025-01-22 00:04:38,190.7049541023073
2025-01-22 00:04:39,186.38040646345962
2025-01-22 00:04:40,191.12034019661877
2025-01-22 00:04:41,196.33331037615818
2025-01-22 00:04:42,205.11215450666364
2025-01-22 00:04:43,178.2798614058693
2025-01-22 00:04:44,210.3099520356211
2025-01-22 00:04:45,171.49278569162556
2025-01-22 00:04:46,188.5994140069196
2025-01-22 00:04:47,195.63192857007874
2025-01-22 00:04:48,192.71169725078036
2025-01-22 00:04:49,184.12474537867715
2025-01-22 00:04:50,188.0640935999529
2025-01-22 00:04:51,185.35715228661104
2025-01-22 00:04:52,179.89500363634755
2025-01-22 00:04:53,193.2210102173052
2025-01-22 00:04:54,188.64565430997948
2025-01-22 00:04:55,178.9049648181319
2025-01-22 00:04:56,193.65398250866258
2025-01-22 00:04:57,188.15449382438078
2025-01-22 00:04:58,192.82984266409358
2025-01-22 00:04:59,191.1215294101016
2025-01-22 00:05:00,177.59307789572821
2025-01-22 00:05:01,180.07427416781795
2025-01-22 00:05:02,192.18162968165984
2025-01-22 00:05:03,190.90251033200286
2025-01-22 00:05:04,185.04183928983878
2025-01-22 00:05:05,186.3127924360455
2025-01-22 00:05:06,197.05650195293998
2025-01-22 00:05:07,179.7225528861688
2025-01-22 00:05:08,190.26543958313474
2025-01-22 00:05:09,183.3109929065232
2025-01-22 00:05:10,183.157313889785
2025-01-22 00:05:11,195.34792636741736
2025-01-22 00:05:12,192.804326814906
2025-01-22 00:05:13,192.68384376095085
2025-01-22 00:05:14,197.2332106565101
2025-01-22 00:05:15,185.3187462335507
2025-01-22 00:05:16,191.4341953242424
2025-01-22 00:05:17,182.2283108307094
2025-01-22 00:05:18,188.09801321816414
2025-01-22 00:05:19,183.87740498923728
2025-01-22 00:05:20,185.97236374599484
2025-01-22 00:05:21,190.5791161898622
2025-01-22 00:05:22,177.46999949730295
2025-01-22 00:05:23,204.43496629836756
2025-01-22 00:05:24,175.7092597706635
2025-01-22 00:05:25,173.7698251063528
2025-01-22 00:05:26,195.74582563048432
2025-01-22 00:05:27,192.3395027461702
2025-01-22 00:05:28,190.77660588533246
2025-01-22 00:05:29,190.80563566574307
2025-01-22 00:05:30,184.85858427296412
2025-01-22 00:05:31,176.6463265278447
2025-01-22 00:05:32,185.6543648051344
2025-01-22 00:05:33,178.66584729577374
2025-01-22 00:05:34,193.96882313285073
2025-01-22 00:05:35,183.5585120803796
2025-01-22 00:05:36,460.42433410766273
2025-01-22 00:05:37,181.9225940669093
2025-01-22 00:05:38,188.71800887598266
2025-01-22 00:05:39,179.65636673085496
2025-01-22 00:05:40,177.2505307329028
2025-01-22 00:05:41,187.119077331818
2025-01-22 00:05:42,187.1208009212508
2025-01-22 00:05:43,180.1420751187148
2025-01-22 00:05:44,180.4647030059116
2025-01-22 00:05:45,186.97069139878928
2025-01-22 00:05:46,171.3893127960722
2025-01-22 00:05:47,171.75564509502755
2025-01-22 00:05:48,178.1312468735382
2025-01-22 00:05:49,182.80135447636124
2025-01-22 00:05:50,187.65086600245817
2025-01-22 00:05:51,198.43267696905022
2025-01-22 00:05:52,192.69781955600774
2025-01-22 00:05:53,183.25673143053132
2025-01-22 00:05:54,184.55264611273776
2025-01-22 00:05:55,175.42745288096256
2025-01-22 00:05:56,184.5370418449055
2025-01-22 00:05:57,182.0232384552861
2025-01-22 00:05:58,187.6792619533262
2025-01-22 00:05:59,177.01156035426646
2025-01-22 00:06:00,189.48131516643045
2025-01-22 00:06:01,198.8631582922627
2025-01-22 00:06:02,183.6398453832661
2025-01-22 00:06:03,188.3606926623649
2025-01-22 00:06:04,191.02370853517536
2025-01-22 00:06:05,180.89896474788526
2025-01-22 00:06:06,186.68414283380528
2025-01-22 00:06:07,184.7138568640793
2025-01-22 00:06:08,185.61596330839885
2025-01-22 00:06:09,177.58461127128777
2025-01-22 00:06:10,184.9602959764464
2025-01-22 00:06:11,189.34332212552985
2025-01-22 00:06:12,198.15631483980934
2025-01-22 00:06:13,193.62356424569404
2025-01-22 00:06:14,204.6602006911654
2025-01-22 00:06:15,177.69711781908745
2025-01-22 00:06:16,192.85062501113197
2025-01-22 00:06:17,186.49746533553707
2025-01-22 00:06:18,205.03855749931526
2025-01-22 00:06:19,177.3590508674302
2025-01-22 00:06:20,177.07886788423681
2025-01-22 00:06:21,179.30850986224044
2025-01-22 00:06:22,165.23870302300637
2025-01-22 00:06:23,180.00867500839945
2025-01-22 00:06:24,177.8633061457502
2025-01-22 00:06:25,186.27344838821372
2025-01-22 00:06:26,188.05084612608943
2025-01-22 00:06:27,202.23226583454533
2025-01-22 00:06:28,193.69238621820557
2025-01-22 00:06:29,179.5964939497298
2025-01-22 00:06:30,176.63715229883684
2025-01-22 00:06:31,189.48788395664482
2025-01-22 00:06:32,172.76143653917563
2025-01-22 00:06:33,201.87953087272967
2025-01-22 00:06:34,195.8677222739277
2025-01-22 00:06:35,180.65164871533457
2025-01-22 00:06:36,169.17286195360236
2025-01-22 00:06:37,197.5088309957527
2025-01-22 00:06:38,183.9570621056894
2025-01-22 00:06:39,196.45704352413418
2025-01-22 00:06:40,170.30934348879518
2025-01-22 00:06:41,179.50937933192844
2025-01-22 00:06:42,185.10348747746602
2025-01-22 00:06:43,185.4989919467984
2025-01-22 00:06:44,180.9184624949709
2025-01-22 00:06:45,190.83761494714588
2025-01-22 00:06:46,175.2349852613559
2025-01-22 00:06:47,183.79026176512187
2025-01-22 00:06:48,186.2262837965114
2025-01-22 00:06:49,189.87650468531277
2025-01-22 00:06:50,191.70759739970228
2025-01-22 00:06:51,174.75852737995532
2025-01-22 00:06:52,170.98680436707656
2025-01-22 00:06:53,196.96567765002203
2025-01-22 00:06:54,188.24463244791173
2025-01-22 00:06:55,178.27272589255458
2025-01-22 00:06:56,199.52151617620856
2025-01-22 00:06:57,186.27392370492134
2025-01-22 00:06:58,196.10725021140047
2025-01-22 00:06:59,185.84923893976398
2025-01-22 00:07:00,204.2681291813897
2025-01-22 00:07:01,201.45751851153508
2025-01-22 00:07:02,182.95640858696524
2025-01-22 00:07:03,194.23893120537085
2025-01-22 00:07:04,191.2363297014254
2025-01-22 00:07:05,197.92613167923952
2025-01-22 00:07:06,176.3841696349247
2025-01-22 00:07:07,191.64210222891023
2025-01-22 00:07:08,195.09126046369065
2025-01-22 00:07:09,169.08283465329293
2025-01-22 00:07:10,174.4078354997127
2025-01-22 00:07:11,166.512360982719
2025-01-22 00:07:12,182.86795957538843
2025-01-22 00:07:13,191.99315356041848
2025-01-22 00:07:14,199.25149729353663
2025-01-22 00:07:15,186.07054098848707
2025-01-22 00:07:16,200.4376526294979
2025-01-22 00:07:17,172.66010186609284
2025-01-22 00:07:18,169.68441335792082
2025-01-22 00:07:19,184.91334421284563
2025-01-22 00:07:20,188.98351155178128
2025-01-22 00:07:21,185.14447771839667
2025-01-22 00:07:22,166.36221149799184
2025-01-22 00:07:23,184.64342172964345
2025-01-22 00:07:24,173.42886274645628
2025-01-22 00:07:25,191.67146767865557
2025-01-22 00:07:26,188.88240184563267
2025-01-22 00:07:27,176.82620736745832
2025-01-22 00:07:28,180.7707667083972
2025-01-22 00:07:29,175.74414831135738
2025-01-22 00:07:30,184.95786950047676
2025-01-22 00:07:31,194.3681908199646
2025-01-22 00:07:32,176.45296207045823
2025-01-22 00:07:33,190.22207919365826
2025-01-22 00:07:34,180.67959924228055
2025-01-22 00:07:35,178.2642011265301
2025-01-22 00:07:36,184.6084668752775
2025-01-22 00:07:37,176.04582163225393
2025-01-22 00:07:38,180.50370214905362
2025-01-22 00:07:39,174.5638401321674
2025-01-22 00:07:40,203.78270559641038
2025-01-22 00:07:41,185.97282641773182
2025-01-22 00:07:42,179.19472855247523
2025-01-22 00:07:43,187.64346648469615
2025-01-22 00:07:44,184.63982172560705
2025-01-22 00:07:45,183.64647707694215
2025-01-22 00:07:46,191.36957475773104
2025-01-22 00:07:47,192.70346363365059
2025-01-22 00:07:48,180.81784478068587
2025-01-22 00:07:49,180.4093453645646
2025-01-22 00:07:50,183.19716811346743
2025-01-22 00:07:51,164.48765961328286
2025-01-22 00:07:52,171.7636925265063
2025-01-22 00:07:53,198.39159800082618
2025-01-22 00:07:54,200.97001898600357
2025-01-22 00:07:55,183.48761741457653
2025-01-22 00:07:56,191.12257613588983
2025-01-22 00:07:57,188.68231927894917
2025-01-22 00:07:58,214.25334123760243
2025-01-22 00:07:59,196.16782912253043
2025-01-22 00:08:00,184.65640687709367
2025-01-22 00:08:01,177.02277178829618
2025-01-22 00:08:02,171.02124034963634
2025-01-22 00:08:03,187.74704811395077
2025-01-22 00:08:04,178.89253263883438
2025-01-22 00:08:05,172.75249273274613
2025-01-22 00:08:06,179.9264779157783
2025-01-22 00:08:07,175.91921665451278
2025-01-22 00:08:08,201.50001907127594
2025-01-22 00:08:09,194.07068647599598
2025-01-22 00:08:10,185.8645349517936
2025-01-22 00:08:11,199.61651264572023
2025-01-22 00:08:12,186.67278841475292
2025-01-22 00:08:13,178.01371749103797
2025-01-22 00:08:14,200.04541530065012
2025-01-22 00:08:15,190.96555213017726
2025-01-22 00:08:16,176.4186929481235
2025-01-22 00:08:17,184.25050560100456
2025-01-22 00:08:18,177.93150926749092
2025-01-22 00:08:19,173.25737226049262
2025-01-22 00:08:20,194.59241252230754
2025-01-22 00:08:21,203.68334211180695
2025-01-22 00:08:22,173.1418513141529
2025-01-22 00:08:23,191.2680381323476
2025-01-22 00:08:24,180.06952759866726
2025-01-22 00:08:25,181.58975743290003
2025-01-22 00:08:26,180.6275648627172
2025-01-22 00:08:27,178.1292151567305
2025-01-22 00:08:28,186.5669347124964
2025-01-22 00:08:29,178.45443915303787
2025-01-22 00:08:30,188.63673070217433
2025-01-22 00:08:31,185.68492611971737
2025-01-22 00:08:32,183.95209443696027
2025-01-22 00:08:33,177.7870013207214
2025-01-22 00:08:34,180.85213302478482
2025-01-22 00:08:35,193.16561254854707
2025-01-22 00:08:36,190.82540383083847
2025-01-22 00:08:37,177.18072190352467
2025-01-22 00:08:38,187.13655987978785
2025-01-22 00:08:39,193.1687732309257
2025-01-22 00:08:40,170.82111348155473
2025-01-22 00:08:41,191.26757106454863
2025-01-22 00:08:42,180.13950905195932
2025-01-22 00:08:43,191.53920793574898
2025-01-22 00:08:44,179.23014210198087
2025-01-22 00:08:45,169.62006786732528
2025-01-22 00:08:46,171.2679578573803
2025-01-22 00:08:47,186.75357303638398
2025-01-22 00:08:48,188.71822782469476
2025-01-22 00:08:49,177.97755532754854
2025-01-22 00:08:50,192.23742504695898
2025-01-22 00:08:51,171.00432763345657
2025-01-22 00:08:52,185.74935919363546
2025-01-22 00:08:53,175.1851136036217
2025-01-22 00:08:54,180.3595645126906
2025-01-22 00:08:55,186.82751749360438
2025-01-22 00:08:56,178.45327969988898
2025-01-22 00:08:57,182.85819170787028
2025-01-22 00:08:58,195.71367522744654
2025-01-22 00:08:59,181.10190315624865
2025-01-22 00:09:00,194.15813026111724
2025-01-22 00:09:01,176.01634442580442
2025-01-22 00:09:02,191.35311392824505
2025-01-22 00:09:03,199.78392560245993
2025-01-22 00:09:04,163.65272652458134
2025-01-22 00:09:05,179.13023147330856
2025-01-22 00:09:06,191.82980753174328
2025-01-22 00:09:07,184.63491713369567
2025-01-22 00:09:08,189.94800657458765
2025-01-22 00:09:09,180.95203095744412
2025-01-22 00:09:10,187.34000463994366
2025-01-22 00:09:11,185.1125361664143
2025-01-22 00:09:12,197.3456350601572
2025-01-22 00:09:13,188.92014672819175
2025-01-22 00:09:14,189.6984237922164
2025-01-22 00:09:15,182.78649548963307
2025-01-22 00:09:16,182.0971186596519
2025-01-22 00:09:17,182.61556074979404
2025-01-22 00:09:18,190.26360947334774
2025-01-22 00:09:19,182.74252262407543
2025-01-22 00:09:20,189.31691288835478
2025-01-22 00:09:21,205.81844095489464
2025-01-22 00:09:22,194.70615217677647
2025-01-22 00:09:23,183.65969412068466
2025-01-22 00:09:24,197.77482548321882
2025-01-22 00:09:25,182.92195919271842
2025-01-22 00:09:26,167.87736114740989
2025-01-22 00:09:27,177.4005131391277
2025-01-22 00:09:28,169.4428644457462
2025-01-22 00:09:29,183.48448876872752
2025-01-22 00:09:30,186.91110116613095
2025-01-22 00:09:31,202.23409009601656
2025-01-22 00:09:32,189.78046615076585
2025-01-22 00:09:33,184.7475554944715
2025-01-22 00:09:34,194.44127120627255
2025-01-22 00:09:35,166.3698048029521
2025-01-22 00:09:36,188.9772703754788
2025-01-22 00:09:37,193.9307161773468
2025-01-22 00:09:38,173.16550895057026
2025-01-22 00:09:39,197.39467372569985
2025-01-22 00:09:40,189.96759687830345
2025-01-22 00:09:41,183.01591175156335
2025-01-22 00:09:42,192.7055976536422
2025-01-22 00:09:43,207.84287581316258
2025-01-22 00:09:44,188.56115024317728
2025-01-22 00:09:45,189.1840138010322
2025-01-22 00:09:46,182.65904387195977
2025-01-22 00:09:47,179.0626938190772
2025-01-22 00:09:48,194.59035727398302
2025-01-22 00:09:49,179.02513878722928
2025-01-22 00:09:50,187.6026651719497
2025-01-22 00:09:51,182.5402392601449
2025-01-22 00:09:52,191.38548260711062
2025-01-22 00:09:53,190.0534081119617
2025-01-22 00:09:54,196.56424296752462
2025-01-22 00:09:55,182.28152326067328
2025-01-22 00:09:56,184.50943139273267
2025-01-22 00:09:57,177.97238769183247
2025-01-22 00:09:58,182.91862799019117
2025-01-22 00:09:59,190.51665087160058
2025-01-22 00:10:00,194.03336909307632
2025-01-22 00:10:01,178.53525439486887
2025-01-22 00:10:02,195.09353858804369
2025-01-22 00:10:03,199.59241562154634
2025-01-22 00:10:04,190.90055386352802
2025-01-22 00:10:05,204.42574107658092
2025-01-22 00:10:06,179.95578738976283
2025-01-22 00:10:07,175.61705355812788
2025-01-22 00:10:08,170.6946235565831
2025-01-22 00:10:09,200.949378505876
2025-01-22 00:10:10,193.18592831005606
2025-01-22 00:10:11,186.63908048919794
2025-01-22 00:10:12,189.74818301063013
2025-01-22 00:10:13,176.7778429686575
2025-01-22 00:10:14,209.77076349798367
2025-01-22 00:10:15,188.38603192483262
2025-01-22 00:10:16,188.21295683657888
2025-01-22 00:10:17,193.9156130648292
2025-01-22 00:10:18,191.66514430540659
2025-01-22 00:10:19,189.3004502027723
2025-01-22 00:10:20,179.94218218682704
2025-01-22 00:10:21,191.60713372520598
2025-01-22 00:10:22,204.64463230192598
2025-01-22 00:10:23,199.69875375616272
2025-01-22 00:10:24,201.9970851260168
2025-01-22 00:10:25,182.57150717201495
2025-01-22 00:10:26,178.16328731579085
2025-01-22 00:10:27,186.15127944980924
2025-01-22 00:10:28,187.83770231684412
2025-01-22 00:10:29,197.4386962551569
2025-01-22 00:10:30,171.71203134657634
2025-01-22 00:10:31,201.47960708906112
2025-01-22 00:10:32,185.90387306791175
2025-01-22 00:10:33,183.43067837906383
2025-01-22 00:10:34,178.03577102219978
2025-01-22 00:10:35,172.10954357217554
2025-01-22 00:10:36,195.0058774997767
2025-01-22 00:10:37,188.09050438927287
2025-01-22 00:10:38,175.50971485037033
2025-01-22 00:10:39,175.47248308927743
2025-01-22 00:10:40,184.34226382740857
2025-01-22 00:10:41,202.86807366345747
2025-01-22 00:10:42,185.0660328569314
2025-01-22 00:10:43,173.59100756414156
2025-01-22 00:10:44,185.21400205601043
2025-01-22 00:10:45,184.97485372865344
2025-01-22 00:10:46,162.59606351848623
2025-01-22 00:10:47,187.01226481120185
2025-01-22 00:10:48,185.39091046911523
2025-01-22 00:10:49,193.96373433360156
2025-01-22 00:10:50,204.62021210187532
2025-01-22 00:10:51,197.9584654448774
2025-01-22 00:10:52,195.29702581699155
2025-01-22 00:10:53,187.01620235594788
2025-01-22 00:10:54,223.449474238412
2025-01-22 00:10:55,198.5747413246916
2025-01-22 00:10:56,198.13651832565023
2025-01-22 00:10:57,197.76990445645367
2025-01-22 00:10:58,199.9793659356311
2025-01-22 00:10:59,196.59991534592288
2025-01-22 00:11:00,192.36076655293903
2025-01-22 00:11:01,192.63610669464856
2025-01-22 00:11:02,197.7347306348189
2025-01-22 00:11:03,192.6901887559587
2025-01-22 00:11:04,191.02331803754166
2025-01-22 00:11:05,199.14249458151014
